HOSPITAL_ID,Total_Patients,Readmissions,Readmit_Rate_Pct,Avg_Risk_Score,Critical_Patients,High_Patients,Avg_LOS_Days,Avg_Charge_USD,Unique_Physicians,State_Code,Emergency_Admits,Critical_Pct,Est_Preventable_Savings,Hospital_Volume_Tier
HOSP-22585,4,3,75.0,0.449,1,1,0.0,10483,1,37,4,25.0,7500,Small (<5)
HOSP-22629,4,0,0.0,0.0826,0,0,0.2,114,1,34,4,0.0,0,Small (<5)
HOSP-91734,4,0,0.0,0.039,0,0,0.8,109,1,10,4,0.0,0,Small (<5)
HOSP-91791,4,0,0.0,0.1376,0,0,0.0,2541,1,31,4,0.0,0,Small (<5)
HOSP-11830,4,0,0.0,0.0911,0,0,0.0,5228,1,14,4,0.0,0,Small (<5)
HOSP-11942,4,0,0.0,0.056,0,0,2.0,1538,1,11,0,0.0,0,Small (<5)
HOSP-11949,4,0,0.0,0.0252,0,0,9.8,121,1,39,0,0.0,0,Small (<5)
HOSP-31206,4,0,0.0,0.0502,0,0,0.5,109,1,10,4,0.0,0,Small (<5)
HOSP-15611,4,2,50.0,0.5052,2,0,0.0,15850,1,5,4,50.0,15000,Small (<5)
HOSP-15660,4,1,25.0,0.2188,0,0,0.0,3726,1,1,4,0.0,0,Small (<5)
HOSP-15749,4,2,50.0,0.483,0,2,0.0,17732,1,5,4,0.0,0,Small (<5)
HOSP-09466,4,0,0.0,0.0906,0,0,0.0,107,1,26,4,0.0,0,Small (<5)
HOSP-71978,4,2,50.0,0.3836,0,2,0.2,5815,1,8,4,0.0,0,Small (<5)
HOSP-30697,4,0,0.0,0.0169,0,0,2.0,3506,1,33,0,0.0,0,Small (<5)
HOSP-30893,4,2,50.0,0.449,0,2,0.0,10121,2,52,4,0.0,0,Small (<5)
HOSP-47032,4,0,0.0,0.096,0,0,2.0,2196,1,28,0,0.0,0,Small (<5)
HOSP-90695,4,2,50.0,0.449,0,2,0.0,10781,1,3,4,0.0,0,Small (<5)
HOSP-91220,4,2,50.0,0.5749,2,0,0.0,10969,1,21,4,50.0,15000,Small (<5)
HOSP-91476,4,0,0.0,0.0342,0,0,0.2,109,1,10,4,0.0,0,Small (<5)
HOSP-91534,4,0,0.0,0.069,0,0,1.0,8102,1,15,0,0.0,0,Small (<5)
HOSP-91635,4,0,0.0,0.0234,0,0,6.8,105,1,16,0,0.0,0,Small (<5)
HOSP-46279,4,0,0.0,0.0528,0,0,0.2,119,1,14,4,0.0,0,Small (<5)
HOSP-46285,4,1,25.0,0.331,0,0,0.0,932,1,5,4,0.0,0,Small (<5)
HOSP-46440,4,0,0.0,0.0221,0,0,2.0,3506,1,33,0,0.0,0,Small (<5)
HOSP-40421,4,0,0.0,0.0423,0,0,6.0,167,1,5,0,0.0,0,Small (<5)
HOSP-46626,4,2,50.0,0.4685,0,1,0.0,6495,1,52,4,0.0,0,Small (<5)
HOSP-72422,4,2,50.0,0.414,0,2,0.0,7568,1,23,4,0.0,0,Small (<5)
HOSP-37093,4,1,25.0,0.0445,0,0,4.2,120,1,32,0,0.0,0,Small (<5)
HOSP-37132,4,1,25.0,0.5377,0,3,0.0,10531,1,19,4,0.0,0,Small (<5)
HOSP-54867,4,3,75.0,0.9076,4,0,0.0,1208,1,33,4,100.0,30000,Small (<5)
HOSP-55037,4,0,0.0,0.0785,0,0,0.0,4184,1,52,4,0.0,0,Small (<5)
HOSP-55139,4,0,0.0,0.0385,0,0,2.0,2889,1,45,0,0.0,0,Small (<5)
HOSP-89634,4,2,50.0,0.7252,3,1,0.0,10832,2,24,4,75.0,22500,Small (<5)
HOSP-89929,4,0,0.0,0.0434,0,0,1.5,16861,1,45,0,0.0,0,Small (<5)
HOSP-22807,4,1,25.0,0.1213,0,0,0.0,7122,1,27,4,0.0,0,Small (<5)
HOSP-46877,4,0,0.0,0.0357,0,0,5.0,12619,1,52,0,0.0,0,Small (<5)
HOSP-72810,4,0,0.0,0.0526,0,0,4.8,111,1,15,0,0.0,0,Small (<5)
HOSP-30338,4,0,0.0,0.055,0,0,2.0,2385,1,4,0,0.0,0,Small (<5)
HOSP-30584,4,3,75.0,0.9218,4,0,0.0,1341,1,22,4,100.0,30000,Small (<5)
HOSP-72922,4,1,25.0,0.605,0,3,0.0,10598,1,26,4,0.0,0,Small (<5)
HOSP-54408,4,2,50.0,0.6331,3,0,0.0,2892,1,5,4,75.0,22500,Small (<5)
HOSP-54528,4,0,0.0,0.0134,0,0,4.5,16583,1,5,0,0.0,0,Small (<5)
HOSP-54662,4,2,50.0,0.5705,2,1,0.0,11202,1,27,4,50.0,15000,Small (<5)
HOSP-14171,4,0,0.0,0.2018,0,1,0.0,3684,1,33,4,0.0,0,Small (<5)
HOSP-73588,4,1,25.0,0.387,1,1,4.5,1346,1,52,4,25.0,7500,Small (<5)
HOSP-30148,4,2,50.0,0.362,0,0,0.0,5849,1,11,4,0.0,0,Small (<5)
HOSP-73786,4,0,0.0,0.0729,0,0,0.8,120,1,45,4,0.0,0,Small (<5)
HOSP-54121,4,0,0.0,0.0182,0,0,5.2,107,1,18,0,0.0,0,Small (<5)
HOSP-54334,4,0,0.0,0.0501,0,0,4.2,9835,1,7,0,0.0,0,Small (<5)
HOSP-54341,4,0,0.0,0.0134,0,0,2.0,3320,1,3,0,0.0,0,Small (<5)
HOSP-74265,4,0,0.0,0.0788,0,0,0.2,2552,1,23,4,0.0,0,Small (<5)
HOSP-89010,4,0,0.0,0.0571,0,0,2.0,2278,1,25,0,0.0,0,Small (<5)
HOSP-02419,4,1,25.0,0.0279,0,0,0.5,4679,1,10,4,0.0,0,Small (<5)
HOSP-02565,4,0,0.0,0.2113,0,1,0.2,357,1,11,4,0.0,0,Small (<5)
HOSP-89342,4,0,0.0,0.0267,0,0,2.0,2460,1,39,0,0.0,0,Small (<5)
HOSP-89552,4,1,25.0,0.3878,1,1,0.0,7462,1,53,4,25.0,7500,Small (<5)
HOSP-23349,4,0,0.0,0.0373,0,0,2.0,2438,1,34,0,0.0,0,Small (<5)
HOSP-23553,4,0,0.0,0.0225,0,0,4.8,122,1,3,0,0.0,0,Small (<5)
HOSP-40218,4,0,0.0,0.073,0,0,5.0,5460,1,10,0,0.0,0,Small (<5)
HOSP-40274,4,1,25.0,0.2649,0,0,0.0,2048,1,37,4,0.0,0,Small (<5)
HOSP-74409,4,2,50.0,0.5819,0,3,0.0,17569,1,22,4,0.0,0,Small (<5)
HOSP-74751,4,2,50.0,0.4389,0,2,0.0,7913,1,6,4,0.0,0,Small (<5)
HOSP-74796,4,2,50.0,0.3664,0,2,0.2,9512,1,41,4,0.0,0,Small (<5)
HOSP-29493,4,2,50.0,0.6908,3,0,0.2,899,1,5,4,75.0,22500,Small (<5)
HOSP-29703,4,2,50.0,0.4932,0,3,0.0,7443,1,5,4,0.0,0,Small (<5)
HOSP-53913,4,0,0.0,0.0197,0,0,1.0,1385,1,5,4,0.0,0,Small (<5)
HOSP-37403,4,2,50.0,0.6467,2,0,0.0,13314,1,33,4,50.0,15000,Small (<5)
HOSP-37482,4,0,0.0,0.0092,0,0,7.0,18691,1,39,0,0.0,0,Small (<5)
HOSP-88515,4,0,0.0,0.0404,0,0,0.0,1228,1,38,4,0.0,0,Small (<5)
HOSP-88596,4,0,0.0,0.0215,0,0,2.0,570,1,37,0,0.0,0,Small (<5)
HOSP-88644,4,0,0.0,0.0233,0,0,1.0,1366,1,31,0,0.0,0,Small (<5)
HOSP-88697,4,1,25.0,0.0928,0,0,0.8,10334,1,36,4,0.0,0,Small (<5)
HOSP-23986,4,1,25.0,0.109,0,0,0.0,238,1,39,4,0.0,0,Small (<5)
HOSP-23996,4,2,50.0,0.5303,2,1,0.0,12411,1,33,4,50.0,15000,Small (<5)
HOSP-17531,4,2,50.0,0.6275,1,2,0.0,11069,1,24,4,25.0,7500,Small (<5)
HOSP-47465,4,0,0.0,0.0935,0,0,0.5,167,1,5,4,0.0,0,Small (<5)
HOSP-39952,4,4,100.0,0.5734,2,0,0.2,9972,1,29,4,50.0,15000,Small (<5)
HOSP-39983,4,2,50.0,0.5343,2,0,0.0,12419,1,3,4,50.0,15000,Small (<5)
HOSP-87554,4,3,75.0,0.9385,4,0,0.0,1529,1,6,4,100.0,30000,Small (<5)
HOSP-87704,4,0,0.0,0.0647,0,0,0.0,8978,1,49,4,0.0,0,Small (<5)
HOSP-24599,4,2,50.0,0.6579,0,4,0.0,14587,1,5,4,0.0,0,Small (<5)
HOSP-88125,4,2,50.0,0.5128,0,2,0.0,11481,1,45,4,0.0,0,Small (<5)
HOSP-88216,4,0,0.0,0.025,0,0,1.8,6790,1,44,0,0.0,0,Small (<5)
HOSP-05319,4,2,50.0,0.645,2,1,0.0,11592,1,21,4,50.0,15000,Small (<5)
HOSP-05337,4,0,0.0,0.0634,0,0,1.0,7531,1,14,4,0.0,0,Small (<5)
HOSP-75056,4,3,75.0,0.8728,4,0,0.0,1007,1,5,4,100.0,30000,Small (<5)
HOSP-75276,4,0,0.0,0.0303,0,0,1.0,7336,1,23,4,0.0,0,Small (<5)
HOSP-75585,4,0,0.0,0.052,0,0,2.0,2889,1,45,0,0.0,0,Small (<5)
HOSP-53374,4,1,25.0,0.2486,0,0,0.0,3822,2,5,4,0.0,0,Small (<5)
HOSP-53487,4,0,0.0,0.0323,0,0,2.0,1997,1,20,0,0.0,0,Small (<5)
HOSP-53560,4,1,25.0,0.3737,1,1,0.5,8712,2,23,2,25.0,7500,Small (<5)
HOSP-53780,4,2,50.0,0.6416,0,3,0.0,12772,1,42,4,0.0,0,Small (<5)
HOSP-75836,4,3,75.0,0.9165,4,0,0.0,824,1,17,4,100.0,30000,Small (<5)
HOSP-75858,4,1,25.0,0.3615,0,2,0.0,8613,1,45,4,0.0,0,Small (<5)
HOSP-16078,4,0,0.0,0.0544,0,0,0.2,1109,1,52,4,0.0,0,Small (<5)
HOSP-28994,4,0,0.0,0.119,0,0,0.0,1931,1,36,4,0.0,0,Small (<5)
HOSP-09832,4,1,25.0,0.326,0,2,0.0,9836,1,5,4,0.0,0,Small (<5)
HOSP-09848,4,0,0.0,0.0872,0,0,2.0,2445,1,37,0,0.0,0,Small (<5)
HOSP-09873,4,1,25.0,0.5165,1,2,0.0,6436,1,14,4,25.0,7500,Small (<5)
HOSP-09877,4,1,25.0,0.6761,1,3,0.0,8188,1,23,4,25.0,7500,Small (<5)
HOSP-76358,4,0,0.0,0.036,0,0,3.5,121,1,39,0,0.0,0,Small (<5)
HOSP-25166,4,2,50.0,0.7478,3,1,0.0,8675,1,45,4,75.0,22500,Small (<5)
HOSP-87130,4,1,25.0,0.1186,0,0,0.0,2851,1,36,4,0.0,0,Small (<5)
HOSP-87465,4,0,0.0,0.0211,0,0,4.8,127,1,24,0,0.0,0,Small (<5)
HOSP-10940,4,1,25.0,0.0594,0,0,0.2,116,1,36,4,0.0,0,Small (<5)
HOSP-10982,4,0,0.0,0.0564,0,0,4.2,15204,1,11,0,0.0,0,Small (<5)
HOSP-39507,4,0,0.0,0.0133,0,0,9.2,116,1,36,0,0.0,0,Small (<5)
HOSP-76393,4,2,50.0,0.5803,0,2,0.0,1368,1,5,4,0.0,0,Small (<5)
HOSP-28736,4,0,0.0,0.0108,0,0,7.2,104,1,44,0,0.0,0,Small (<5)
HOSP-15985,4,0,0.0,0.0306,0,0,8.0,107,1,18,0,0.0,0,Small (<5)
HOSP-37613,4,2,50.0,0.7316,3,0,0.0,1698,1,37,4,75.0,22500,Small (<5)
HOSP-04942,4,0,0.0,0.1849,0,1,1.0,2553,1,5,4,0.0,0,Small (<5)
HOSP-85920,4,0,0.0,0.0237,0,0,2.0,2270,1,26,0,0.0,0,Small (<5)
HOSP-85971,4,3,75.0,0.905,4,0,0.0,816,1,39,4,100.0,30000,Small (<5)
HOSP-86093,4,0,0.0,0.0268,0,0,13.2,165,1,33,0,0.0,0,Small (<5)
HOSP-48164,4,0,0.0,0.0958,0,0,0.5,114,1,34,4,0.0,0,Small (<5)
HOSP-04943,4,1,25.0,0.556,2,1,0.0,8662,1,23,4,50.0,15000,Small (<5)
HOSP-04975,4,0,0.0,0.0615,0,0,2.0,2438,1,34,0,0.0,0,Small (<5)
HOSP-05050,4,0,0.0,0.0234,0,0,2.0,3289,1,5,0,0.0,0,Small (<5)
HOSP-52945,4,0,0.0,0.0299,0,0,2.0,2544,1,19,0,0.0,0,Small (<5)
HOSP-52947,4,0,0.0,0.0499,0,0,0.0,4894,1,41,4,0.0,0,Small (<5)
HOSP-76867,4,0,0.0,0.0208,0,0,6.8,20202,1,10,0,0.0,0,Small (<5)
HOSP-76872,4,1,25.0,0.143,0,0,0.0,552,1,34,4,0.0,0,Small (<5)
HOSP-76946,4,0,0.0,0.0458,0,0,0.0,132,1,38,4,0.0,0,Small (<5)
HOSP-77012,4,0,0.0,0.0289,0,0,1.0,6891,1,33,4,0.0,0,Small (<5)
HOSP-77121,4,0,0.0,0.1044,0,0,0.0,15848,1,5,4,0.0,0,Small (<5)
HOSP-03417,4,2,50.0,0.537,2,0,0.2,11584,1,10,4,50.0,15000,Small (<5)
HOSP-85126,4,0,0.0,0.0318,0,0,6.2,15421,1,39,0,0.0,0,Small (<5)
HOSP-85286,4,2,50.0,0.5046,0,1,0.0,8742,1,24,4,0.0,0,Small (<5)
HOSP-25236,4,1,25.0,0.5574,2,0,0.0,6877,2,45,4,50.0,15000,Small (<5)
HOSP-48804,4,0,0.0,0.0193,0,0,10.5,137,1,29,0,0.0,0,Small (<5)
HOSP-39438,4,2,50.0,0.6214,1,2,0.0,12102,1,24,4,25.0,7500,Small (<5)
HOSP-13208,4,3,75.0,0.8491,3,1,0.0,752,1,49,4,75.0,22500,Small (<5)
HOSP-77229,4,1,25.0,0.3781,1,1,0.0,8662,1,14,4,25.0,7500,Small (<5)
HOSP-77266,4,1,25.0,0.5529,2,1,0.0,8786,2,14,4,50.0,15000,Small (<5)
HOSP-77557,4,0,0.0,0.0478,0,0,2.0,2575,1,1,0,0.0,0,Small (<5)
HOSP-78260,4,0,0.0,0.0408,0,0,2.0,2567,1,14,0,0.0,0,Small (<5)
HOSP-27841,4,0,0.0,0.0485,0,0,0.2,2841,1,1,4,0.0,0,Small (<5)
HOSP-52578,4,1,25.0,0.2029,0,0,0.0,538,1,44,4,0.0,0,Small (<5)
HOSP-52604,4,0,0.0,0.0205,0,0,1.0,1144,1,7,0,0.0,0,Small (<5)
HOSP-27939,4,1,25.0,0.0686,0,0,0.2,121,1,39,4,0.0,0,Small (<5)
HOSP-27966,4,0,0.0,0.0297,0,0,1.0,1377,1,31,0,0.0,0,Small (<5)
HOSP-78398,4,3,75.0,0.6748,1,3,0.0,7542,1,45,4,25.0,7500,Small (<5)
HOSP-04636,4,0,0.0,0.0261,0,0,1.0,1334,1,3,0,0.0,0,Small (<5)
HOSP-78605,4,2,50.0,0.6108,0,3,0.0,17285,1,10,4,0.0,0,Small (<5)
HOSP-78881,4,0,0.0,0.0158,0,0,2.0,16679,1,39,0,0.0,0,Small (<5)
HOSP-16352,4,0,0.0,0.0216,0,0,1.0,1014,1,34,0,0.0,0,Small (<5)
HOSP-51794,4,2,50.0,0.3992,0,2,0.0,5704,1,44,4,0.0,0,Small (<5)
HOSP-51840,4,2,50.0,0.39,0,0,0.0,1341,1,10,4,0.0,0,Small (<5)
HOSP-25438,4,0,0.0,0.0225,0,0,0.8,17684,1,5,4,0.0,0,Small (<5)
HOSP-25490,4,0,0.0,0.1523,0,0,0.0,1760,1,16,4,0.0,0,Small (<5)
HOSP-84858,4,0,0.0,0.0886,0,0,0.0,911,1,3,4,0.0,0,Small (<5)
HOSP-03124,4,0,0.0,0.0238,0,0,11.5,132,1,38,0,0.0,0,Small (<5)
HOSP-03130,4,0,0.0,0.0236,0,0,9.0,114,1,34,0,0.0,0,Small (<5)
HOSP-48990,4,0,0.0,0.04,0,0,1.0,1346,1,49,0,0.0,0,Small (<5)
HOSP-49220,4,0,0.0,0.0994,0,0,0.0,7217,1,45,4,0.0,0,Small (<5)
HOSP-03353,4,3,75.0,0.5693,0,2,0.0,1025,1,21,4,0.0,0,Small (<5)
HOSP-03377,4,0,0.0,0.1498,0,0,0.0,160,2,23,4,0.0,0,Small (<5)
HOSP-83999,4,0,0.0,0.0133,0,0,7.0,10346,1,31,0,0.0,0,Small (<5)
HOSP-84394,4,1,25.0,0.1242,0,0,0.5,107,1,26,4,0.0,0,Small (<5)
HOSP-84488,4,1,25.0,0.0944,0,0,0.2,107,1,18,4,0.0,0,Small (<5)
HOSP-49915,4,0,0.0,0.0163,0,0,1.8,11206,1,5,0,0.0,0,Small (<5)
HOSP-84561,4,1,25.0,0.1512,0,0,0.0,767,1,5,4,0.0,0,Small (<5)
HOSP-79245,4,0,0.0,0.0466,0,0,0.2,109,1,10,4,0.0,0,Small (<5)
HOSP-79472,4,0,0.0,0.0816,0,0,0.2,137,1,29,4,0.0,0,Small (<5)
HOSP-79565,4,0,0.0,0.0504,0,0,0.5,744,2,33,2,0.0,0,Small (<5)
HOSP-51576,4,0,0.0,0.0133,0,0,4.0,9026,1,51,0,0.0,0,Small (<5)
HOSP-38015,4,1,25.0,0.1199,0,0,0.0,8719,1,11,4,0.0,0,Small (<5)
HOSP-79961,4,0,0.0,0.027,0,0,3.0,3182,1,21,0,0.0,0,Small (<5)
HOSP-80095,4,1,25.0,0.0452,0,0,0.0,119,1,14,4,0.0,0,Small (<5)
HOSP-04373,4,0,0.0,0.2485,0,1,0.0,6467,1,14,4,0.0,0,Small (<5)
HOSP-04380,4,0,0.0,0.0396,0,0,2.0,3320,1,3,0,0.0,0,Small (<5)
HOSP-80118,4,1,25.0,0.3517,1,1,0.0,8796,1,5,4,25.0,7500,Small (<5)
HOSP-80172,4,0,0.0,0.0482,0,0,0.2,97,1,1,4,0.0,0,Small (<5)
HOSP-51288,4,0,0.0,0.016,0,0,2.0,3289,1,5,0,0.0,0,Small (<5)
HOSP-38282,4,0,0.0,0.074,0,0,1.0,7187,1,15,4,0.0,0,Small (<5)
HOSP-82944,4,1,25.0,0.2958,0,1,0.0,5097,2,46,4,0.0,0,Small (<5)
HOSP-25952,4,0,0.0,0.0657,0,0,0.0,112,1,19,4,0.0,0,Small (<5)
HOSP-49933,4,1,25.0,0.1468,0,0,0.5,3777,1,32,4,0.0,0,Small (<5)
HOSP-49958,4,0,0.0,0.0127,0,0,3.5,17306,1,19,0,0.0,0,Small (<5)
HOSP-38998,4,2,50.0,0.1625,0,0,0.5,97,1,1,4,0.0,0,Small (<5)
HOSP-39057,4,2,50.0,0.5624,1,2,0.0,18475,1,7,4,25.0,7500,Small (<5)
HOSP-39068,4,0,0.0,0.0202,0,0,4.8,167,1,5,0,0.0,0,Small (<5)
HOSP-39078,4,1,25.0,0.1579,0,0,0.0,2488,1,39,4,0.0,0,Small (<5)
HOSP-39120,4,0,0.0,0.0189,0,0,1.0,1079,1,49,0,0.0,0,Small (<5)
HOSP-80621,4,0,0.0,0.0306,0,0,2.5,612,1,23,0,0.0,0,Small (<5)
HOSP-27497,4,0,0.0,0.0404,0,0,0.5,2723,1,22,3,0.0,0,Small (<5)
HOSP-50858,4,0,0.0,0.1407,0,0,0.0,3606,1,36,4,0.0,0,Small (<5)
HOSP-50867,4,0,0.0,0.0807,0,0,0.0,1875,1,5,4,0.0,0,Small (<5)
HOSP-50897,4,0,0.0,0.2137,0,1,0.0,461,1,21,4,0.0,0,Small (<5)
HOSP-80880,4,2,50.0,0.5371,2,0,0.0,17758,1,39,4,50.0,15000,Small (<5)
HOSP-26432,4,0,0.0,0.2086,0,0,0.0,719,1,36,4,0.0,0,Small (<5)
HOSP-26560,4,0,0.0,0.1131,0,0,0.0,2668,1,45,4,0.0,0,Small (<5)
HOSP-26280,4,0,0.0,0.0249,0,0,2.0,2189,1,36,0,0.0,0,Small (<5)
HOSP-26287,4,2,50.0,0.4853,2,0,0.0,10515,1,5,4,50.0,15000,Small (<5)
HOSP-16637,4,0,0.0,0.0245,0,0,2.2,112,1,19,0,0.0,0,Small (<5)
HOSP-16732,4,0,0.0,0.0485,0,0,0.2,123,1,23,4,0.0,0,Small (<5)
HOSP-03589,4,0,0.0,0.0217,0,0,1.8,4103,1,50,0,0.0,0,Small (<5)
HOSP-03706,4,0,0.0,0.0874,0,0,0.0,1159,1,44,4,0.0,0,Small (<5)
HOSP-50298,4,0,0.0,0.028,0,0,2.0,3506,1,33,0,0.0,0,Small (<5)
HOSP-10424,4,0,0.0,0.0453,0,0,0.8,11642,1,8,4,0.0,0,Small (<5)
HOSP-38557,4,0,0.0,0.0672,0,0,0.2,114,1,34,4,0.0,0,Small (<5)
HOSP-38771,4,0,0.0,0.0849,0,0,0.2,3758,1,20,4,0.0,0,Small (<5)
HOSP-38942,4,1,25.0,0.2587,0,1,0.0,2141,1,32,4,0.0,0,Small (<5)
HOSP-81413,4,0,0.0,0.0139,0,0,3.0,2319,1,22,0,0.0,0,Small (<5)
HOSP-26969,4,0,0.0,0.0617,0,0,2.0,2731,1,7,0,0.0,0,Small (<5)
HOSP-27201,4,1,25.0,0.1008,0,0,1.5,12520,1,50,2,0.0,0,Small (<5)
HOSP-81652,4,0,0.0,0.022,0,0,4.8,7410,1,39,0,0.0,0,Small (<5)
HOSP-10164,4,2,50.0,0.2158,0,0,0.2,1859,1,1,4,0.0,0,Small (<5)
HOSP-16815,4,1,25.0,0.1364,0,0,0.0,4342,1,5,4,0.0,0,Small (<5)
HOSP-26390,4,0,0.0,0.0188,0,0,9.5,111,1,15,0,0.0,0,Small (<5)
HOSP-00598,4,1,25.0,0.1836,0,0,0.0,12371,1,31,4,0.0,0,Small (<5)
HOSP-99839,4,2,50.0,0.4997,0,2,0.0,1341,1,3,4,0.0,0,Small (<5)
HOSP-08271,4,0,0.0,0.0334,0,0,7.0,167,1,5,0,0.0,0,Small (<5)
HOSP-34798,4,0,0.0,0.0204,0,0,4.0,18470,1,39,0,0.0,0,Small (<5)
HOSP-08438,4,1,25.0,0.1324,0,0,0.2,7562,1,37,4,0.0,0,Small (<5)
HOSP-19061,4,2,50.0,0.5909,2,0,0.0,10228,1,49,4,50.0,15000,Small (<5)
HOSP-19083,4,1,25.0,0.32,0,2,0.0,598,1,11,4,0.0,0,Small (<5)
HOSP-19086,4,0,0.0,0.1829,0,1,14.0,16281,1,5,2,0.0,0,Small (<5)
HOSP-98624,4,0,0.0,0.0542,0,0,6.8,111,1,15,0,0.0,0,Small (<5)
HOSP-98749,4,2,50.0,0.7128,2,2,0.0,8804,1,45,4,50.0,15000,Small (<5)
HOSP-42078,4,1,25.0,0.0905,0,0,0.5,120,1,45,4,0.0,0,Small (<5)
HOSP-42264,4,0,0.0,0.313,0,1,0.0,6336,2,33,4,0.0,0,Small (<5)
HOSP-42357,4,0,0.0,0.0281,0,0,2.0,2654,1,6,0,0.0,0,Small (<5)
HOSP-00148,3,2,66.7,0.5864,1,1,0.0,20945,1,50,3,33.3,7500,Small (<5)
HOSP-99286,3,2,66.7,0.7302,2,1,0.0,11560,1,21,3,66.7,15000,Small (<5)
HOSP-99273,3,0,0.0,0.0421,0,0,1.7,803,1,45,0,0.0,0,Small (<5)
HOSP-61193,3,1,33.3,0.2455,0,0,0.0,699,1,34,3,0.0,0,Small (<5)
HOSP-97811,3,2,66.7,0.4715,0,1,0.0,8271,1,17,3,0.0,0,Small (<5)
HOSP-97820,3,0,0.0,0.1132,0,0,1.0,2457,1,3,0,0.0,0,Small (<5)
HOSP-97878,3,0,0.0,0.0218,0,0,2.3,12514,1,13,0,0.0,0,Small (<5)
HOSP-97897,3,0,0.0,0.0679,0,0,1.0,723,1,49,3,0.0,0,Small (<5)
HOSP-97925,3,2,66.7,0.5025,0,1,0.0,1168,1,5,3,0.0,0,Small (<5)
HOSP-41719,3,1,33.3,0.0427,0,0,0.3,5617,1,41,3,0.0,0,Small (<5)
HOSP-41780,3,2,66.7,0.3652,0,0,0.0,6937,1,43,3,0.0,0,Small (<5)
HOSP-41852,3,2,66.7,0.4765,0,2,0.0,10071,1,45,3,0.0,0,Small (<5)
HOSP-41872,3,0,0.0,0.2985,0,0,0.0,6885,1,7,3,0.0,0,Small (<5)
HOSP-42013,3,0,0.0,0.0026,0,0,12.3,21198,1,22,0,0.0,0,Small (<5)
HOSP-42021,3,0,0.0,0.0781,0,0,0.0,5377,1,46,3,0.0,0,Small (<5)
HOSP-42375,3,1,33.3,0.2532,0,0,0.0,5242,1,10,3,0.0,0,Small (<5)
HOSP-98149,3,0,0.0,0.0463,0,0,0.0,5320,1,42,3,0.0,0,Small (<5)
HOSP-98153,3,0,0.0,0.0107,0,0,9.0,30495,1,5,0,0.0,0,Small (<5)
HOSP-61281,3,0,0.0,0.067,0,0,3.0,17344,1,6,2,0.0,0,Small (<5)
HOSP-38928,3,0,0.0,0.0499,0,0,0.0,1100,1,50,3,0.0,0,Small (<5)
HOSP-26584,3,0,0.0,0.0403,0,0,0.7,2480,2,49,1,0.0,0,Small (<5)
HOSP-26698,3,2,66.7,0.5244,0,2,0.0,7766,1,37,3,0.0,0,Small (<5)
HOSP-26713,3,1,33.3,0.3526,0,0,0.0,9973,1,23,3,0.0,0,Small (<5)
HOSP-26828,3,0,0.0,0.3003,1,0,0.0,10062,1,10,3,33.3,7500,Small (<5)
HOSP-27163,3,1,33.3,0.7944,3,0,0.0,1111,1,14,3,100.0,22500,Small (<5)
HOSP-03815,3,0,0.0,0.0641,0,0,0.0,114,1,52,3,0.0,0,Small (<5)
HOSP-03865,3,0,0.0,0.0794,0,0,1.0,2012,1,11,0,0.0,0,Small (<5)
HOSP-04149,3,1,33.3,0.5659,1,1,0.0,12646,1,21,3,33.3,7500,Small (<5)
HOSP-81975,3,2,66.7,0.5683,0,2,0.0,13237,1,8,3,0.0,0,Small (<5)
HOSP-82177,3,0,0.0,0.09,0,0,0.3,1817,1,1,3,0.0,0,Small (<5)
HOSP-50662,3,0,0.0,0.1217,0,0,0.0,9151,1,30,3,0.0,0,Small (<5)
HOSP-50746,3,0,0.0,0.0229,0,0,7.7,114,1,52,0,0.0,0,Small (<5)
HOSP-50762,3,2,66.7,0.6638,2,0,0.0,18530,1,5,3,66.7,15000,Small (<5)
HOSP-10214,3,1,33.3,0.6666,2,0,0.0,7917,1,52,3,66.7,15000,Small (<5)
HOSP-10246,3,0,0.0,0.0475,0,0,0.0,119,1,14,3,0.0,0,Small (<5)
HOSP-27608,3,2,66.7,0.5713,0,2,0.0,8944,1,46,3,0.0,0,Small (<5)
HOSP-27624,3,0,0.0,0.0726,0,0,1.0,1910,1,23,0,0.0,0,Small (<5)
HOSP-10444,3,1,33.3,0.7018,1,2,0.0,5877,1,19,3,33.3,7500,Small (<5)
HOSP-80896,3,1,33.3,0.4103,0,2,0.0,3559,1,11,3,0.0,0,Small (<5)
HOSP-26564,3,1,33.3,0.7412,2,1,0.0,6392,1,5,3,66.7,15000,Small (<5)
HOSP-82308,3,2,66.7,0.0547,0,0,0.0,119,1,14,3,0.0,0,Small (<5)
HOSP-82740,3,2,66.7,0.6575,1,1,0.0,9213,1,14,3,33.3,7500,Small (<5)
HOSP-39211,3,1,33.3,0.5135,2,0,0.0,7228,1,36,3,66.7,15000,Small (<5)
HOSP-50397,3,1,33.3,0.2744,0,0,0.0,7667,1,16,3,0.0,0,Small (<5)
HOSP-50470,3,1,33.3,0.0998,0,0,0.7,121,1,39,3,0.0,0,Small (<5)
HOSP-50484,3,0,0.0,0.0798,0,0,0.3,2684,2,49,2,0.0,0,Small (<5)
HOSP-81205,3,2,66.7,0.6404,2,0,0.0,12782,1,36,3,66.7,15000,Small (<5)
HOSP-81318,3,0,0.0,0.0555,0,0,0.0,7374,1,5,3,0.0,0,Small (<5)
